BLOCKSIZE;CPU_TIME;GPU_CALCULATION;GPU_TOTAL
740;289.137360;1.336480;23.079935
741;289.693878;1.335808;23.328863
742;289.979797;1.337536;22.613184
743;288.902832;1.337056;23.458048
744;287.466614;1.336192;24.050177
745;287.903168;1.337024;22.475040
746;291.494476;1.337184;22.914495
747;289.012299;1.337248;22.961248
748;287.118469;1.712128;23.637535
749;298.128998;1.337344;22.569984
750;293.905731;1.336832;24.707520
751;287.693329;1.335616;23.080000
752;290.834839;1.333760;24.656927
753;287.549896;1.336320;23.645184
754;289.303619;1.333632;22.675873
755;289.004181;1.335264;22.895905
756;287.281433;1.336544;23.997601
757;288.532745;1.335296;23.067936
758;288.076660;1.334720;22.795328
759;291.105438;1.334688;24.361120
760;289.181854;1.335168;23.674112
761;290.026398;1.331424;25.621504
762;289.628937;1.284192;22.847839
763;291.330322;1.283520;24.721472
764;290.773224;1.286368;23.896511
765;289.888092;1.282912;22.616352
766;288.499359;1.282048;22.721632
767;292.153809;1.281376;24.166817
768;288.142792;1.278240;24.320353
769;289.155396;1.310368;22.831360
770;289.640350;1.310688;22.936800
771;287.730591;1.309216;26.165312
772;289.708588;1.305632;24.156160
773;289.027313;1.306656;22.633633
774;288.937408;1.307520;22.700159
775;292.577148;1.306496;26.185728
776;289.247986;1.305280;22.630592
777;288.808136;1.304384;22.417791
778;289.437103;1.304576;25.062847
779;289.990601;1.301600;25.054752
780;290.543518;1.301120;22.359039
781;288.523712;1.301504;22.553600
782;287.322021;1.302304;22.780928
783;289.800293;1.300928;25.493952
784;288.554993;1.299520;22.659296
785;291.087708;1.298304;24.357248
786;290.997803;1.298176;25.000256
787;291.890137;1.298336;24.681984
788;289.286194;1.296608;23.143776
789;289.612701;1.297600;22.683807
790;287.095917;1.294624;22.626305
791;294.193451;1.296832;23.553375
792;288.874878;1.295360;23.644192
793;287.223389;1.294176;22.450176
794;289.309937;1.295168;23.459841
795;290.091919;1.292448;22.718464
796;288.280792;1.292224;23.050753
797;287.174988;1.292064;22.363199
798;287.741730;1.668576;23.769217
799;289.447021;1.291968;22.286528
800;288.760651;1.255232;24.414593
801;287.550201;1.314816;22.610945
802;288.080872;1.311520;24.552544
803;291.822479;1.313504;23.336096
804;289.695068;1.279520;23.704927
805;290.816803;1.281024;22.444033
806;291.064240;1.280608;23.130527
807;295.661224;1.280000;23.783745
808;286.694244;1.278976;23.196896
809;287.762177;1.280320;24.687872
